Date,adj close,close,high,low,open,volume
2021-01-19,353.4607238769531,378.6499938964844,379.2300109863281,376.75,378.3399963378906,51233300
2021-01-20,358.3521728515625,383.8900146484375,384.7900085449219,380.69000244140625,381.1099853515625,61836100
2021-01-21,358.6789245605469,384.239990234375,384.95001220703125,383.25,384.489990234375,47840100
2021-01-22,357.4093933105469,382.8800048828125,384.1300048828125,381.8399963378906,382.25,52860500
2021-01-25,358.81903076171875,384.3900146484375,384.7699890136719,378.4599914550781,383.6700134277344,70402000
2021-01-26,358.25897216796875,383.7900085449219,385.8500061035156,383.5400085449219,385.4100036621094,42665300
2021-01-27,349.5029296875,374.4100036621094,380.32000732421875,372.010009765625,380.2200012207031,123351100
2021-01-28,352.5086975097656,377.6300048828125,381.92999267578125,375.8900146484375,376.3599853515625,94198100
2021-01-29,345.4516296386719,370.07000732421875,376.6700134277344,368.2699890136719,375.6300048828125,126765100
2021-02-01,351.20184326171875,376.2300109863281,377.3399963378906,370.3800048828125,373.7200012207031,75817600
2021-02-02,356.1678161621094,381.54998779296875,383.2200012207031,376.32000732421875,379.6499938964844,64450700
2021-02-03,356.4479064941406,381.8500061035156,383.70001220703125,380.4800109863281,382.44000244140625,52427100
2021-02-04,360.4992370605469,386.19000244140625,386.239990234375,381.9700012207031,382.9599914550781,47142600
2021-02-05,361.9180908203125,387.7099914550781,388.4700012207031,386.1400146484375,388.20001220703125,48669800
2021-02-08,364.5318603515625,390.510009765625,390.55999755859375,388.3500061035156,389.2699890136719,38365200
2021-02-09,364.2890930175781,390.25,390.8900146484375,389.1700134277344,389.6099853515625,35551100
2021-02-10,364.1304016113281,390.0799865722656,392.2799987792969,387.5,392.1199951171875,59154400
2021-02-11,364.71844482421875,390.7099914550781,391.69000244140625,388.1000061035156,391.239990234375,42913300
2021-02-12,366.5201416015625,392.6400146484375,392.8999938964844,389.7699890136719,389.8500061035156,50593300
2021-02-16,366.2027587890625,392.29998779296875,394.1700134277344,391.5299987792969,393.9599914550781,50972400
2021-02-17,366.2867736816406,392.3900146484375,392.6600036621094,389.3299865722656,390.4200134277344,52290600
2021-02-18,364.72784423828125,390.7200012207031,391.5199890136719,387.739990234375,389.5899963378906,59712800
2021-02-19,364.08380126953125,390.0299987792969,392.3800048828125,389.54998779296875,392.07000732421875,83241000
2021-02-22,361.28338623046875,387.0299987792969,389.6199951171875,386.739990234375,387.05999755859375,67414200
2021-02-23,361.7220458984375,387.5,388.95001220703125,380.20001220703125,384.6600036621094,107284100
2021-02-24,365.7079772949219,391.7699890136719,392.2300109863281,385.2699890136719,386.3299865722656,72433900
2021-02-25,356.8960266113281,382.3299865722656,391.8800048828125,380.7799987792969,390.4100036621094,146670500
2021-02-26,355.0570068359375,380.3599853515625,385.5799865722656,378.2300109863281,384.3500061035156,152701600
2021-03-01,363.66375732421875,389.5799865722656,390.9200134277344,380.57000732421875,385.5899963378906,105348800
2021-03-02,360.8259582519531,386.5400085449219,390.07000732421875,386.0,389.82000732421875,79595300
2021-03-03,356.04656982421875,381.4200134277344,386.8299865722656,381.30999755859375,385.7900085449219,119940200
2021-03-04,351.6405334472656,376.70001220703125,384.0,371.8800048828125,381.2200012207031,183433000
2021-03-05,358.1095886230469,383.6300048828125,384.760009765625,372.6400146484375,380.4599914550781,152039600
2021-03-08,356.32666015625,381.7200012207031,387.67999267578125,381.4200134277344,384.6600036621094,123149200
2021-03-09,361.4139709472656,387.1700134277344,389.9100036621094,385.30999755859375,385.8500061035156,113633600
2021-03-10,363.66375732421875,389.5799865722656,391.3999938964844,388.1700134277344,389.69000244140625,109899400
2021-03-11,367.3509521484375,393.5299987792969,395.6499938964844,391.739990234375,392.2300109863281,86245000
2021-03-12,367.8457336425781,394.05999755859375,394.2099914550781,391.20001220703125,392.07000732421875,64653600
2021-03-15,370.0393981933594,396.4100036621094,396.69000244140625,392.0299987792969,394.3299865722656,73427200
2021-03-16,369.5726013183594,395.9100036621094,397.8299865722656,395.0799865722656,397.07000732421875,73722500
2021-03-17,370.8328552246094,397.260009765625,398.1199951171875,393.29998779296875,394.5299987792969,97959300
2021-03-18,365.4373779296875,391.4800109863281,396.7200012207031,390.75,394.4800109863281,115349100
2021-03-19,364.7611999511719,389.4800109863281,391.57000732421875,387.1499938964844,389.8800048828125,113624500
