,test_actual,test_forecast
2025-07-29,635.260009765625,559.2138811491939
2025-07-30,634.4600219726562,559.5646321914237
2025-07-31,632.0800170898438,559.3764227234484
2025-08-01,621.719970703125,558.6786416082972
2025-08-04,631.1699829101562,557.1913179526105
2025-08-05,627.969970703125,555.3504052157983
2025-08-06,632.780029296875,553.5956687580284
2025-08-07,632.25,552.597721790053
2025-08-08,637.1799926757812,552.2648256749032
2025-08-11,635.9199829101562,552.8312820192162
2025-08-12,642.6900024414062,553.5913042824031
2025-08-13,644.8900146484375,554.6144928246333
2025-08-14,644.9500122070312,555.9742583566576
2025-08-15,643.4400024414062,557.5451647415081
2025-08-18,643.2999877929688,558.8799810858209
2025-08-19,639.8099975585938,559.5278783490083
2025-08-20,638.1099853515625,559.355204391238
2025-08-21,635.5499877929688,558.5022449232629
2025-08-22,645.3099975585938,557.1271138081119
2025-08-25,642.469970703125,556.6304051524255
2025-08-26,645.1599731445312,556.103614915613
2025-08-27,646.6300048828125,556.0018909578426
2025-08-28,648.9199829101562,556.2521439898675
2025-08-29,645.0499877929688,556.7715628747167
2025-09-02,640.27001953125,556.690926482217
2025-09-03,643.739990234375,555.9047400244474
2025-09-04,649.1199951171875,554.6973180564717
2025-09-05,647.239990234375,554.0878219413215
2025-09-08,648.8300170898438,553.707203285636
2025-09-09,650.3300170898438,553.5957105488227
2025-09-10,652.2100219726562,553.880039091052
2025-09-11,657.6300048828125,554.7979421230763
2025-09-12,657.4099731445312,556.0842510079269
2025-09-15,660.9099731445312,557.4005273522392
2025-09-16,660.0,558.5354996154272
2025-09-17,659.1799926757812,559.5017131576567
2025-09-18,662.260009765625,559.7715736896812
2025-09-19,663.7000122070312,559.6910925745318
2025-09-22,666.8400268554688,559.2936414188439
2025-09-23,663.2100219726562,559.239616182032
2025-09-24,661.0999755859375,558.6501872242613
2025-09-25,658.0499877929688,557.7035652562861
2025-09-26,661.8200073242188,556.4472841411355
2025-09-29,663.6799926757812,555.3176879854495
2025-09-30,666.1799926757812,553.6335227486369
2025-10-01,668.4500122070312,551.9802362908663
2025-10-02,669.219970703125,551.0531893228911
2025-10-03,669.2100219726562,551.0201182077403
2025-10-06,671.6099853515625,551.2814345520528
2025-10-07,669.1199951171875,551.2891218152411
2025-10-08,673.1099853515625,551.0563603574709
2025-10-09,671.1599731445312,550.7616633894952
2025-10-10,653.02001953125,550.5954322743445
2025-10-13,663.0399780273438,549.419048618658
2025-10-14,662.22998046875,547.7997208818458
2025-10-15,665.1699829101562,545.7940744240757
2025-10-16,660.6400146484375,544.0184874561003
2025-10-17,664.3900146484375,542.6895213409506
2025-10-20,671.2999877929688,542.3935226852627
2025-10-21,671.2899780273438,543.3022949484503
2025-10-22,667.7999877929688,544.3569584906804
2025-10-23,671.760009765625,544.8000465227047
2025-10-24,677.25,545.5153304075549
2025-10-27,685.239990234375,546.9403217518679
2025-10-28,687.0599975585938,548.6471440150558
2025-10-29,687.3900146484375,550.5224225572852
2025-10-30,679.8300170898438,552.7823005893101
2025-10-31,682.0599975585938,554.8182119741598
2025-11-03,683.3400268554688,556.0829708184726
2025-11-04,675.239990234375,555.9792930816602
2025-11-05,677.5800170898438,554.1809316238897
2025-11-06,670.3099975585938,552.0437596559146
2025-11-07,670.969970703125,549.335603540764
2025-11-10,681.4400024414062,545.6753948850784
2025-11-11,683.0,542.885217148265
2025-11-12,683.3800048828125,540.9233931904946
2025-11-13,672.0399780273438,540.282508722519
2025-11-14,671.9299926757812,539.6654876073688
2025-11-17,665.6699829101562,539.0806439516829
2025-11-18,660.0800170898438,538.0834237148695
2025-11-19,662.6300048828125,535.6802047570993
2025-11-20,652.530029296875,533.0452452891237
2025-11-21,659.030029296875,531.2182016739725
2025-11-24,668.72998046875,530.4361630182863
2025-11-25,675.02001953125,530.8050352814744
2025-11-26,679.6799926757812,532.252461323704
2025-11-28,683.3900146484375,535.8704882405774
2025-12-01,680.27001953125,540.2525170848915
2025-12-02,681.530029296875,544.6645893480785
2025-12-03,683.8900146484375,549.1973528903087
2025-12-04,684.3900146484375,551.5411309223333
2025-12-05,685.6900024414062,553.2278323071835
2025-12-08,683.6300048828125,554.1305811514966
2025-12-09,683.0399780273438,554.4196509146839
2025-12-10,687.5700073242188,555.1180269569136
2025-12-11,689.1699829101562,555.5213549889379
2025-12-12,681.760009765625,555.6526838737877
2025-12-15,680.72998046875,554.6109652181012
2025-12-16,678.8699951171875,552.7958374812883
2025-12-17,671.4000244140625,550.0918935235183
2025-12-18,676.469970703125,546.2102540555429
2025-12-19,680.5900268554688,542.513472940392
2025-12-22,684.8300170898438,538.9463392847059
2025-12-23,687.9600219726562,537.0889915478931
2025-12-24,690.3800048828125,536.8398950901229
2025-12-26,690.3099975585938,537.907917006998
2025-12-29,687.8499755859375,540.1177933513111
2025-12-30,687.010009765625,542.2515731144977
2025-12-31,681.9199829101562,542.9506991567276
2026-01-02,683.1699829101562,543.0145960736023
2026-01-05,687.719970703125,542.6654374179154
2026-01-06,691.8099975585938,541.9014846811029
2026-01-07,689.5800170898438,541.6822482233323
2026-01-08,689.510009765625,541.7598262553566
2026-01-09,694.0700073242188,542.2462026402071
2026-01-12,695.1599731445312,543.5448364845201
2026-01-13,693.77001953125,544.6332712477075
2026-01-14,690.3599853515625,544.528597289937
2026-01-15,692.239990234375,543.7514503219619
2026-01-16,691.6599731445312,542.8721342068109
