Date,test_actual,test_forecast
2025-06-17,104601.1171875,98234.695
2025-06-18,104883.328125,97594.79
2025-06-19,104684.2890625,97282.414
2025-06-20,103309.6015625,97073.195
2025-06-21,102257.40625,96332.11
2025-06-22,100987.140625,95350.98
2025-06-23,105577.7734375,94166.43
2025-06-24,106045.6328125,95736.484
2025-06-25,107361.2578125,97317.9
2025-06-26,106960.0,98980.12
2025-06-27,107088.4296875,99765.65
2025-06-28,107327.703125,100107.164
2025-06-29,108385.5703125,100263.625
2025-06-30,107135.3359375,100759.88
2025-07-01,105698.28125,100400.44
2025-07-02,108859.3203125,99305.89
2025-07-03,109647.9765625,100093.53
2025-07-04,108034.3359375,101182.56
2025-07-05,108231.1796875,101068.06
2025-07-06,109232.0703125,100914.87
2025-07-07,108299.8515625,101264.42
2025-07-08,108950.2734375,101033.47
2025-07-09,111326.5546875,101124.94
2025-07-10,115987.203125,102389.03
2025-07-11,117516.9921875,105585.516
2025-07-12,117435.2265625,108498.73
2025-07-13,119116.1171875,110020.516
2025-07-14,119849.703125,111378.305
2025-07-15,117777.1875,112274.086
2025-07-16,118738.5078125,111393.38
2025-07-17,119289.84375,110937.016
2025-07-18,118003.2265625,110885.125
2025-07-19,117939.9765625,110162.07
2025-07-20,117300.7890625,109579.95
2025-07-21,117439.5390625,108912.82
2025-07-22,119995.4140625,108605.945
2025-07-23,118754.9609375,109850.52
2025-07-24,118368.0,110150.56
2025-07-25,117635.8828125,109980.68
2025-07-26,117947.3671875,109390.3
2025-07-27,119448.4921875,109128.98
2025-07-28,117924.4765625,109814.02
2025-07-29,117922.1484375,109548.75
2025-07-30,117831.1875,109266.1
2025-07-31,115758.203125,109047.15
2025-08-01,113320.0859375,107846.8
2025-08-02,112526.9140625,105842.445
2025-08-03,114217.671875,104226.94
2025-08-04,115071.8828125,104282.42
2025-08-05,114141.4453125,105127.98
2025-08-06,115028.0,105370.516
2025-08-07,117496.8984375,105956.65
2025-08-08,116688.7265625,107639.8
2025-08-09,116500.359375,108335.14
2025-08-10,119306.7578125,108456.48
2025-08-11,118731.4453125,109834.01
2025-08-12,120172.90625,110423.9
2025-08-13,123344.0625,111334.42
2025-08-14,118359.578125,113484.52
2025-08-15,117398.3515625,112135.55
2025-08-16,117491.3515625,110235.98
2025-08-17,117453.0625,109030.58
2025-08-18,116252.3125,108414.516
2025-08-19,112831.1796875,107585.28
2025-08-20,114274.7421875,105468.41
2025-08-21,112419.03125,104838.44
2025-08-22,116874.0859375,103840.52
2025-08-23,115374.328125,105661.01
2025-08-24,113458.4296875,106430.21
2025-08-25,110124.3515625,105807.766
2025-08-26,111802.65625,103536.09
2025-08-27,111222.0625,102859.695
2025-08-28,112544.8046875,102453.17
2025-08-29,108410.8359375,103043.39
2025-08-30,108808.0703125,101509.09
2025-08-31,108236.7109375,100619.336
2025-09-01,109250.59375,99962.41
2025-09-02,111200.5859375,100222.21
2025-09-03,111723.2109375,101576.04
2025-09-04,110723.6015625,102853.055
2025-09-05,110650.984375,103109.1
2025-09-06,110224.6953125,103052.664
2025-09-07,111167.6171875,102704.46
2025-09-08,112071.4296875,102902.33
2025-09-09,111530.546875,103531.164
2025-09-10,113955.359375,103675.875
2025-09-11,115507.5390625,104911.664
2025-09-12,116101.578125,106539.62
2025-09-13,115950.5078125,107797.06
2025-09-14,115407.65625,108303.695
2025-09-15,115444.875,108081.484
2025-09-16,116843.1875,107742.74
2025-09-17,116468.5078125,108163.21
2025-09-18,117137.203125,108261.78
2025-09-19,115688.859375,108583.45
2025-09-20,115721.9609375,108000.445
2025-09-21,115306.09375,107518.56
2025-09-22,112748.5078125,107013.51
2025-09-23,112014.5,105396.65
2025-09-24,113328.6328125,103965.66
2025-09-25,109049.2890625,103908.234
2025-09-26,109712.828125,101968.59
2025-09-27,109681.9453125,101044.836
2025-09-28,112122.640625,100740.17
2025-09-29,114400.3828125,102017.95
2025-09-30,114056.0859375,104242.32
2025-10-01,118648.9296875,105555.17
2025-10-02,120681.2578125,108522.29
2025-10-03,122266.53125,111445.836
2025-10-04,122425.4296875,113819.2
2025-10-05,123513.4765625,114960.65
2025-10-06,124752.53125,115742.805
2025-10-07,121451.3828125,116536.35
2025-10-08,123354.8671875,114982.37
2025-10-09,121705.5859375,114607.15
2025-10-10,113214.3671875,113581.555
2025-10-11,110807.8828125,108657.35
2025-10-12,115169.765625,104190.21
2025-10-13,115271.078125,103947.7
2025-10-14,113118.6640625,104635.81
2025-10-15,110783.1640625,104308.07
2025-10-16,108186.0390625,102936.96
2025-10-17,106467.7890625,100833.29
2025-10-18,107198.265625,98769.086
2025-10-19,108666.7109375,98040.33
2025-10-20,110588.9296875,98710.58
2025-10-21,108476.890625,100433.03
2025-10-22,107688.5859375,100653.1
2025-10-23,110069.7265625,100252.18
2025-10-24,111033.921875,101124.5
2025-10-25,111641.7265625,102289.02
2025-10-26,114472.4453125,103320.625
2025-10-27,114119.328125,105304.516
2025-10-28,112956.1640625,106341.33
2025-10-29,110055.3046875,106120.375
2025-10-30,108305.546875,104200.234
2025-10-31,109556.1640625,101863.27
2025-11-01,110064.015625,101069.555
2025-11-02,110639.625,101139.53
2025-11-03,106547.5234375,101694.73
2025-11-04,101590.5234375,100109.07
2025-11-05,103891.8359375,96536.04
2025-11-06,101301.2890625,95353.23
2025-11-07,103372.40625,93817.66
2025-11-08,102282.1171875,94085.766
2025-11-09,104719.640625,94112.75
2025-11-10,105996.59375,95444.77
2025-11-11,102997.46875,97117.84
2025-11-12,101663.1875,96743.86
2025-11-13,99697.4921875,95602.83
2025-11-14,94397.7890625,93829.664
2025-11-15,95549.1484375,90154.79
2025-11-16,94177.078125,88377.71
2025-11-17,92093.875,87035.71
2025-11-18,92948.875,85527.516
2025-11-19,91465.9921875,85213.92
2025-11-20,86631.8984375,84662.195
2025-11-21,85090.6875,82268.23
2025-11-22,84648.359375,80064.16
2025-11-23,86805.0078125,78673.6
2025-11-24,88270.5625,79033.914
2025-11-25,87341.890625,80275.83
2025-11-26,90518.3671875,80905.1
2025-11-27,91285.375,82708.016
2025-11-28,90919.265625,84332.37
2025-11-29,90851.7578125,85180.88
2025-11-30,90394.3125,85535.77
2025-12-01,86321.5703125,85396.95
2025-12-02,91350.203125,83323.78
2025-12-03,93527.8046875,84040.38
2025-12-04,92141.625,85730.1
2025-12-05,89387.7578125,86307.63
2025-12-06,89272.375,85298.83
2025-12-07,90405.640625,84395.23
2025-12-08,90640.203125,84317.84
2025-12-09,92691.7109375,84460.95
2025-12-10,92020.9453125,85528.62
2025-12-11,92511.3359375,85999.05
2025-12-12,90270.4140625,86445.46
2025-12-13,90298.7109375,85659.68
2025-12-14,88175.1796875,85019.98
2025-12-15,86419.78125,83649.48
2025-12-16,87843.984375,81941.516
2025-12-17,86143.7578125,81530.98
2025-12-18,85462.5078125,80726.1
2025-12-19,88103.3828125,79995.51
2025-12-20,88344.0,80811.56
2025-12-21,88621.75,81674.484
2025-12-22,88490.015625,82409.414
2025-12-23,87414.0,82817.38
2025-12-24,87611.9609375,82536.58
2025-12-25,87234.7421875,82339.914
2025-12-26,87301.4296875,82026.75
2025-12-27,87802.15625,81836.79
2025-12-28,87835.8359375,81959.3
2025-12-29,87138.140625,82099.41
2025-12-30,88430.1328125,81890.67
2025-12-31,87508.828125,82309.33
2026-01-01,88731.984375,82228.266
2026-01-02,89944.6953125,82673.414
2026-01-03,90603.1875,83532.75
2026-01-04,91413.4921875,84394.5
2026-01-05,93882.5546875,85270.44
2026-01-06,93729.03125,86883.52
2026-01-07,91308.0546875,87827.125
2026-01-08,91027.125,87152.38
2026-01-09,90513.1015625,86319.734
2026-01-10,90386.6484375,85457.086
2026-01-11,90827.4609375,84832.83
2026-01-12,91192.9921875,84679.984
2026-01-13,95321.78125,84840.914
2026-01-14,96929.328125,86868.67
2026-01-15,95551.1875,89073.62
2026-01-16,95525.1171875,89858.03
