Date,test_actual,test_forecast
2025-06-13,196.4499969482422,191.85596
2025-06-16,198.4199981689453,190.01541
2025-06-17,195.63999938964844,190.78519
2025-06-18,196.5800018310547,189.49101
2025-06-20,201.0,189.62593
2025-06-23,201.5,191.7299
2025-06-24,200.3000030517578,193.12462
2025-06-25,201.55999755859372,193.5031
2025-06-26,201.0,194.13293
2025-06-27,201.0800018310547,193.94809
2025-06-30,205.1699981689453,193.78476
2025-07-01,207.82000732421875,195.52185
2025-07-02,212.44000244140625,197.2728
2025-07-03,213.5500030517578,199.5991
2025-07-07,209.9499969482422,201.62973
2025-07-08,210.00999450683597,201.92012
2025-07-09,211.13999938964844,201.81175
2025-07-10,212.41000366210935,202.36713
2025-07-11,211.16000366210935,203.20906
2025-07-14,208.6199951171875,202.84868
2025-07-15,209.1100006103516,200.88011
2025-07-16,210.16000366210935,200.61374
2025-07-17,210.0200042724609,201.51335
2025-07-18,211.17999267578125,201.86179
2025-07-21,212.47999572753903,202.57361
2025-07-22,214.3999938964844,203.482
2025-07-23,214.1499938964844,204.74599
2025-07-24,213.75999450683597,205.30484
2025-07-25,213.8800048828125,205.4014
2025-07-28,214.0500030517578,205.4058
2025-07-29,211.2700042724609,205.49332
2025-07-30,209.0500030517578,203.59854
2025-07-31,207.57000732421875,201.43866
2025-08-01,202.3800048828125,199.92397
2025-08-04,203.3500061035156,196.17372
2025-08-05,202.9199981689453,195.80978
2025-08-06,213.25,195.9069
2025-08-07,220.02999877929688,199.53238
2025-08-08,229.3500061035156,203.42177
2025-08-11,227.17999267578125,208.53566
2025-08-12,229.6499938964844,211.85815
2025-08-13,233.3300018310547,214.91422
2025-08-14,232.77999877929688,218.1383
2025-08-15,231.58999633789065,220.36925
2025-08-18,230.88999938964844,221.17485
2025-08-19,230.55999755859372,221.07785
2025-08-20,226.00999450683597,220.68896
2025-08-21,224.8999938964844,217.45065
2025-08-22,227.75999450683597,215.91391
2025-08-25,227.16000366210935,217.62872
2025-08-26,229.30999755859372,218.19576
2025-08-27,230.4900054931641,219.32559
2025-08-28,232.55999755859372,220.40288
2025-08-29,232.13999938964844,221.84071
2025-09-02,229.72000122070312,222.407
2025-09-03,238.47000122070312,221.59256
2025-09-04,239.77999877929688,224.81981
2025-09-05,239.69000244140625,227.33571
2025-09-08,237.8800048828125,228.64896
2025-09-09,234.3500061035156,228.48083
2025-09-10,226.7899932861328,226.29329
2025-09-11,230.02999877929688,219.96695
2025-09-12,234.07000732421875,220.96173
2025-09-15,236.6999969482422,223.75803
2025-09-16,238.1499938964844,226.10461
2025-09-17,238.9900054931641,227.73651
2025-09-18,237.8800048828125,228.81845
2025-09-19,245.5,228.81412
2025-09-22,256.0799865722656,232.0331
2025-09-23,254.42999267578125,237.10129
2025-09-24,252.30999755859372,240.50658
2025-09-25,256.8699951171875,241.46701
2025-09-26,255.4600067138672,244.14018
2025-09-29,254.42999267578125,244.9016
2025-09-30,254.6300048828125,244.86974
2025-10-01,255.4499969482422,245.16139
2025-10-02,257.1300048828125,245.88472
2025-10-03,258.0199890136719,247.21294
2025-10-06,256.69000244140625,248.40442
2025-10-07,256.4800109863281,248.40466
2025-10-08,258.0599975585937,248.42809
2025-10-09,254.0399932861328,249.40788
2025-10-10,245.2700042724609,247.97942
2025-10-13,247.66000366210935,240.8251
2025-10-14,247.7700042724609,241.09386
2025-10-15,249.33999633789065,241.76297
2025-10-16,247.4499969482422,242.6556
2025-10-17,252.2899932861328,241.93484
2025-10-20,262.239990234375,243.79997
2025-10-21,262.7699890136719,248.55705
2025-10-22,258.45001220703125,251.80295
2025-10-23,259.5799865722656,251.12
2025-10-24,262.82000732421875,251.2754
2025-10-27,268.8099975585937,253.12587
2025-10-28,269.0,257.10547
2025-10-29,269.70001220703125,259.0939
2025-10-30,271.3999938964844,260.38947
2025-10-31,270.3699951171875,262.0247
