Date,test_actual,test_forecast
2025-01-17,0.3820145242007871,0.373218285881403
2025-01-18,0.373761037537871,0.3542618765863727
2025-01-19,0.3940925535607734,0.3810985561430842
2025-01-20,0.3941935211146842,0.3845175420092865
2025-01-21,0.4133246185740429,0.4124582248052905
2025-01-22,0.4190136855375669,0.4121027793818632
2025-01-23,0.4176185391351625,0.414711252411566
2025-01-24,0.4179923394656227,0.4134054044353632
2025-01-25,0.4181808490021225,0.41337233400413265
2025-01-26,0.4048089848613319,0.40030032293432166
2025-01-27,0.3562750528652097,0.34287404235569363
2025-01-28,0.3487751468580394,0.3360107385498843
2025-01-29,0.3359793269474186,0.33743043434968706
2025-01-30,0.3297049533512741,0.33315058614598786
2025-01-31,0.3433855828312792,0.3388733525173512
2025-02-01,0.351276192016999,0.3482529714085308
2025-02-02,0.3703983135440473,0.3651380971715378
2025-02-03,0.3858549992582247,0.3875778834852561
2025-02-04,0.3810001385775874,0.373253601326781
2025-02-05,0.382653929651198,0.36974828836491147
2025-02-06,0.338917103540393,0.3421747490724872
2025-02-07,0.338897797498829,0.3410858172886834
2025-02-08,0.321958880147323,0.3247856053054545
2025-02-09,0.3192900419928244,0.32141080303990205
2025-02-10,0.2819406661078436,0.2845469187012843
2025-02-11,0.2770277522384793,0.27805890959354207
2025-02-12,0.2913237883321066,0.28920604339049305
2025-02-13,0.2901936070073497,0.2896252149468002
2025-02-14,0.2938139443220561,0.2901315253094313
2025-02-15,0.2879031059127219,0.2842030311856776
2025-02-16,0.2908497127317883,0.2907262453664303
2025-02-17,0.2904204620716917,0.28490083360608276
2025-02-18,0.2738298341659014,0.27768309545994885
2025-02-19,0.274899746147805,0.2765618048195952
2025-02-20,0.2758363725227441,0.2716113487066391
2025-02-21,0.2804940288115221,0.2775500566607527
2025-02-22,0.2615648385500907,0.25692053009932536
2025-02-23,0.2198999743531122,0.2198169661258167
2025-02-24,0.2567056164074673,0.2577233479364307
2025-02-25,0.2715327764377982,0.273514620458468
2025-02-26,0.3169715712355636,0.326441263140804
2025-02-27,0.3186935035157138,0.32949104168010845
2025-02-28,0.3180611702592218,0.3282625423846732
2025-03-01,0.3307186911117887,0.33683773100053643
2025-03-02,0.4759163126227612,0.46491230833263647
2025-03-03,0.5701212568767218,0.5804651596921031
2025-03-04,0.565370651821079,0.5650924317623107
2025-03-05,0.5855919363290775,0.5817393505028559
2025-03-06,0.5839089267077776,0.5888357774961555
2025-03-07,0.5946973745382735,0.5985525087687558
2025-03-08,0.5938444752252742,0.594859583797298
2025-03-09,0.632143730113229,0.6506822868607568
2025-03-10,0.6346166313314983,0.6504595853807849
2025-03-11,0.6700935359455,0.6893288133873807
2025-03-12,0.6670335630334259,0.6882323508977958
2025-03-13,0.6706566716995084,0.6869735258010773
2025-03-14,0.687147990186776,0.692602491059207
2025-03-15,0.6882395505910006,0.6905327991883622
2025-03-16,0.6699424786598356,0.6528784861325935
2025-03-17,0.6680302929444426,0.654778355464585
2025-03-18,0.6460067574346926,0.6422804394394285
2025-03-19,0.6696962049940166,0.6501757512078021
2025-03-20,0.6795591567749152,0.6812701396056892
2025-03-21,0.675605273587405,0.6483331344502229
2025-03-22,0.5808971444838933,0.574853169573297
2025-03-23,0.4961935556029005,0.49115749549974536
2025-03-24,0.4975075632619635,0.48658092540872283
2025-03-25,0.4767393346626064,0.4711855882058872
2025-03-26,0.4766263373394748,0.4688539387290429
2025-03-27,0.4587745706804242,0.4501735708737103
2025-03-28,0.4732470406228309,0.46973892806366974
2025-03-29,0.4133314837950432,0.4018226882910099
2025-03-30,0.4011516517712814,0.3981677499876789
2025-03-31,0.3525297543127553,0.3362296717092575
2025-04-01,0.3682779961855028,0.35071926552683536
2025-04-02,0.3680173716006867,0.3506474344760265
2025-04-03,0.3462517812889052,0.3348681815724521
2025-04-04,0.3474498399293808,0.33682954109860413
2025-04-05,0.3390557989656281,0.33636344965410564
2025-04-06,0.4051136873197142,0.4015312379950362
2025-04-07,0.4062883437664287,0.3977581640172042
2025-04-08,0.377893460287357,0.3895198716423546
