Date,adj close,close,high,low,open,volume,daily_return,log_return,realized_vol_5d,realized_vol_20d,realized_vol_60d
2021-03-04,117.1155776977539,120.12999725341797,123.5999984741211,118.62000274658203,121.75,178155000,-0.015811898605432195,-0.015938240244790403,0.505677607775019,0.30601919932313065,
2021-03-05,118.37320709228516,121.41999816894531,121.94000244140625,117.56999969482422,120.9800033569336,153766600,0.01073837463598748,0.010681127752080941,0.5130336174664664,0.2903610421283983,
2021-03-08,113.44017028808594,116.36000061035156,121.0,116.20999908447266,120.93000030517578,154376600,-0.04167351041756073,-0.042566755749575934,0.3056672511337513,0.3176194515103932,
2021-03-09,118.05146789550781,121.08999633789062,122.05999755859375,118.79000091552734,119.02999877929688,129525800,0.04064967087253768,0.039845201651029,0.5123310122030166,0.35948516964923166,
2021-03-10,116.9693374633789,119.9800033569336,122.16999816894531,119.44999694824219,121.69000244140625,111943300,-0.009166677797724065,-0.009208950319345974,0.4888604063588521,0.35964880156028256,
2021-03-11,118.89965057373047,121.95999908447266,123.20999908447266,121.26000213623047,122.54000091552734,103026500,0.016502714386902317,0.01636802440921378,0.4906133168910361,0.36853137951583853,
2021-03-12,117.99298095703125,121.02999877929688,121.16999816894531,119.16000366210938,120.4000015258789,88105100,-0.007625453527034254,-0.007654675948712857,0.48985203778039554,0.368412072626988,
2021-03-15,120.87870025634766,123.98999786376953,124.0,120.41999816894531,121.41000366210938,92403800,0.0244567389434609,0.024162461298138555,0.3344984545137588,0.3825818398076079,
2021-03-16,122.4190673828125,125.56999969482422,127.22000122070312,124.72000122070312,125.69999694824219,115227900,0.012742978129499427,0.012662469607852573,0.23699179485278007,0.3844624344089785,
2021-03-17,121.62939453125,124.76000213623047,125.86000061035156,122.33999633789062,124.05000305175781,111932600,-0.006450565903976302,-0.006471460708226777,0.22552216398425146,0.38074135375044266,
2021-03-18,117.50552368164062,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341797,121229700,-0.033905124114334995,-0.03449323438986452,0.35554981886510273,0.3970828966633826,
2021-03-19,116.97906494140625,119.98999786376953,121.43000030517578,119.68000030517578,119.9000015258789,185549500,-0.004480220036475302,-0.004490286299564084,0.3532829561921514,0.3966651182847123,
2021-03-22,120.29376983642578,123.38999938964844,123.87000274658203,120.26000213623047,120.33000183105469,111912300,0.028335707862409354,0.027941677791025406,0.37129003405628186,0.3992761012144223,
2021-03-23,119.46510314941406,122.54000091552734,124.23999786376953,122.13999938964844,123.33000183105469,95467100,-0.006888714468965329,-0.006912551195157183,0.3514888079812432,0.3998192242296907,
2021-03-24,117.07655334472656,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500,-0.019993508726392273,-0.02019608359087706,0.36848496130645453,0.40534156014258166,
2021-03-25,117.56402587890625,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700,0.0041635441356262515,0.004154900569348873,0.28328089882935453,0.3861599186739001,
2021-03-26,118.16847229003906,121.20999908447266,121.4800033569336,118.91999816894531,120.3499984741211,94071200,0.005141411107143501,0.005128239181954568,0.28168833578802116,0.3865353058016403,
2021-03-29,118.34396362304688,121.38999938964844,122.58000183105469,120.7300033569336,121.6500015258789,80819200,0.0014850285169158983,0.001483926952502729,0.16800372408503925,0.3334657994629377,
2021-03-30,116.89132690429688,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900,-0.012274469653688724,-0.012350423121959254,0.17947849757478468,0.32841368127588166,
2021-03-31,119.08487701416016,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800,0.018765637792876655,0.018591735435863486,0.174996679037665,0.3248268700673988,
2021-04-01,119.91354370117188,123.0,124.18000030517578,122.48999786376953,123.66000366210938,75089100,0.006958644809685222,0.006934545176822819,0.17685320266546448,0.32001841288030636,
2021-04-05,122.74079895019531,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658203,88651200,0.02357724817787732,0.02330359779765286,0.22496053016401868,0.3280249626780287,
2021-04-06,123.0429916381836,126.20999908447266,127.12999725341797,125.6500015258789,126.5,80171300,0.002462252222689809,0.002459225846468795,0.22339313122054696,0.2830909720032741,
2021-04-07,124.69061279296875,127.9000015258789,127.91999816894531,125.13999938964844,125.83000183105469,83466700,0.013390400551981152,0.01330154149850735,0.1340871455170635,0.2526331824387622,
2021-04-08,127.0888671875,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600,0.019233769000189582,0.01905113813636069,0.13534553846159852,0.254817836666429,
2021-04-09,129.66261291503906,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700,0.020251606146730827,0.020049269570346574,0.13018286983907906,0.2574802736567169,
2021-04-12,127.94681549072266,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000,-0.013233041404781432,-0.013321378272986115,0.22171039905579823,0.2617300417722427,
2021-04-13,131.05674743652344,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500,0.024306515156183428,0.024015813033878553,0.23809615227041217,0.2615810494225763,
2021-04-14,128.71697998046875,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800,-0.017853113347054084,-0.0180144027371861,0.3215966185198833,0.270679484135131,
2021-04-15,131.1249542236328,134.5,135.0,133.63999938964844,133.82000732421875,89347100,0.018707878842231906,0.018535038796433676,0.32033149896365504,0.2742078370618483,0.32525176642455883
2021-04-16,130.79351806640625,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400,-0.002527853813313219,-0.002531054230359273,0.29842476430299053,0.23586108860700014,0.3186192370993862
2021-04-19,131.4564666748047,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200,0.005068520104500429,0.005055718395400615,0.2668536642392893,0.2329918028273855,0.30998958248941316
2021-04-20,129.76983642578125,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300,-0.012829989428388311,-0.012913004562690159,0.23104148657834508,0.22662149999121434,0.3091909056691162
2021-04-21,130.15008544921875,133.5,133.75,131.3000030517578,132.36000061035156,68847100,0.002929902996470446,0.0029256191960594004,0.1820903411350264,0.22312209078695286,0.3037370061779021
2021-04-22,128.6292724609375,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500,-0.011685374970739737,-0.011754185541666849,0.13080210023201547,0.21260223158161318,0.3044519992005252
2021-04-23,130.9495086669922,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500,0.01803853902359487,0.017877774998778996,0.2036577487865679,0.2176514512862513,0.3066802523273475
2021-04-26,131.3394775390625,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100,0.002977917470767144,0.002973492257638755,0.2010749066724114,0.21782033636729972,0.29812008798614864
2021-04-27,131.01773071289062,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800,-0.002449538509980198,-0.0024525435377266216,0.1707661046541705,0.21917508636201827,0.287552638046867
2021-04-28,130.2280731201172,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100,-0.0060272160300057775,-0.006045453012287637,0.17909161913248015,0.2135936678447324,0.2858642705023609
2021-04-29,130.13058471679688,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000,-0.0007486607437100501,-0.0007489411301162342,0.14735267412948946,0.20873110973419415,0.2855566326490687
2021-04-30,128.16127014160156,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500,-0.015133271488823707,-0.01524894796793664,0.10993964077001511,0.2197690471623213,0.2868091176435239
2021-05-03,129.21417236328125,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100,0.008215324183090233,0.008181762097687896,0.135018476441379,0.20776451966578025,0.2823399368281231
2021-05-04,124.64185333251953,127.8499984741211,131.49000549316406,126.69999694824219,131.19000244140625,137564700,-0.035385506636376296,-0.036026746202395626,0.2676087843504372,0.24888098963719954,0.2914415111369205
2021-05-05,124.88558959960938,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900,0.0019554762016296134,0.0019535667468990143,0.28071775024647677,0.24444757689929345,0.29147468558404965
2021-05-06,126.48443603515625,129.74000549316406,129.75,127.12999725341797,127.88999938964844,78128300,0.01280249267375666,0.012721233575516806,0.31764042199722614,0.23890108938721707,0.2926076910844704
2021-05-07,127.1582260131836,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300,0.003622639130594907,0.003616093177779508,0.30999360387833685,0.22722837464361745,0.292636602729828
2021-05-10,123.87699127197266,126.8499984741211,129.5399932861328,126.80999755859375,129.41000366210938,88071200,-0.025804531652698692,-0.026143309286186855,0.33440671246001047,0.24057121982304103,0.29725973524422533
2021-05-11,122.95903015136719,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800,-0.007410286348592199,-0.007437878917544822,0.23421737291563452,0.22109542897116588,0.2974848189854963
2021-05-12,119.89260864257812,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300,-0.02493850311901713,-0.025254736249268578,0.2738382651605765,0.22885537055423658,0.2999946367840402
2021-05-13,122.04106903076172,124.97000122070312,126.1500015258789,124.26000213623047,124.58000183105469,105861300,0.017919724996269926,0.017761059416186227,0.29957175437849526,0.2278752784735495,0.30052133188659635
2021-05-14,124.46293640136719,127.44999694824219,127.88999938964844,125.8499984741211,126.25,81918000,0.019844728361323005,0.019650388611717078,0.35375475564502357,0.2424857886576838,0.3029339497735595
2021-05-17,123.31060028076172,126.2699966430664,126.93000030517578,125.16999816894531,126.81999969482422,74244600,-0.009258535374112142,-0.009301662012151579,0.30504646154154613,0.2418556185579857,0.30347614890118685
2021-05-18,121.92388916015625,124.8499984741211,126.98999786376953,124.77999877929688,126.55999755859375,63342900,-0.011245729046459818,-0.011309440361142285,0.3114321666076397,0.24107452293855358,0.29796882796592444
2021-05-19,121.76763916015625,124.69000244140625,124.91999816894531,122.86000061035156,123.16000366210938,92612000,-0.0012815060846637083,-0.0012823279157823085,0.23404806547419338,0.24011649453812856,0.2979713780902708
2021-05-20,124.32621765136719,127.30999755859375,127.72000122070312,125.0999984741211,125.2300033569336,76857100,0.021012070461853494,0.02079436130838979,0.2466662621945171,0.25259298352123855,0.30091939503095716
2021-05-21,122.49028778076172,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400,-0.014767082628783457,-0.014877201427072332,0.2271160386455178,0.2454307859745603,0.29337593289661396
2021-05-24,124.12114715576172,127.0999984741211,127.94000244140625,125.94000244140625,126.01000213623047,63092900,0.01331418452429367,0.013226329720446916,0.24459561774570993,0.2515962630133038,0.2945001878632189
2021-05-25,123.92583465576172,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500,-0.0015735401309459052,-0.001574779445462458,0.22163954516771214,0.25163677637983595,0.2741247106796675
2021-05-26,123.87699127197266,126.8499984741211,127.38999938964844,126.41999816894531,126.95999908447266,56575900,-0.0003940350760958111,-0.0003941127283155435,0.220580596439085,0.2514896653992558,0.27061188915647855
2021-05-27,122.34379577636719,125.27999877929688,127.63999938964844,125.08000183105469,126.44000244140625,94625600,-0.012376820762394547,-0.012454051517594754,0.1778958126901663,0.2537781743060045,0.2669078873967963
2021-05-28,121.68950653076172,124.61000061035156,125.80000305175781,124.55000305175781,125.56999969482422,71311100,-0.005348005870638883,-0.00536235764582328,0.149090558153694,0.24993436642811737,0.26501032082992726
2021-06-01,121.36723327636719,124.27999877929688,125.3499984741211,123.94000244140625,125.08000183105469,67637100,-0.002648277260559384,-0.002651790150224999,0.07647860700337998,0.24662896269670087,0.2642537965200111
2021-06-02,122.12895202636719,125.05999755859375,125.23999786376953,124.05000305175781,124.27999877929688,59278900,0.006276140867059743,0.006256527914626482,0.10869226677893352,0.21576245256686596,0.2488506689089647
2021-06-03,120.64458465576172,123.54000091552734,124.8499984741211,123.12999725341797,124.68000030517578,76229200,-0.012154139395007202,-0.012228604938742515,0.12290077090788255,0.2189469447854096,0.23690884109519428
2021-06-04,122.93951416015625,125.88999938964844,126.16000366210938,123.8499984741211,124.06999969482422,75169300,0.019022166559055975,0.018843507251345516,0.1903003463553972,0.22532267658304053,0.2390484554463884
2021-06-07,122.94927978515625,125.9000015258789,126.31999969482422,124.83000183105469,126.16999816894531,71057600,7.945139629006448e-05,7.944824019504792e-05,0.18265770972898057,0.22460490649441597,0.23683857128673455
2021-06-08,123.76956939697266,126.73999786376953,128.4600067138672,126.20999908447266,126.5999984741211,74403800,0.006671932706195927,0.006649773870081374,0.17945030143616114,0.2066875246407599,0.2365413158834291
2021-06-09,124.15043640136719,127.12999725341797,127.75,126.5199966430664,127.20999908447266,56877900,0.003077161087438496,0.0030724363173638206,0.17825834002326646,0.20506103236139275,0.23152806970888792
2021-06-10,123.15436553955078,126.11000061035156,128.19000244140625,125.94000244140625,127.0199966430664,71186400,-0.008023257021182562,-0.00805561654989767,0.15651702986889227,0.18448662183827813,0.2307396727310185
2021-06-11,124.36528015136719,127.3499984741211,127.44000244140625,126.0999984741211,126.52999877929688,53522400,0.009832668763525065,0.009784642636074163,0.10874516486058156,0.17709590726282914,0.23117546758966734
2021-06-14,127.42192077636719,130.47999572753906,130.5399932861328,127.06999969482422,127.81999969482422,96906500,0.024577913552578545,0.024280736124883233,0.18588955908319085,0.18420322228356886,0.22463429305678206
2021-06-15,126.60162353515625,129.63999938964844,130.60000610351562,129.38999938964844,129.94000244140625,62746300,-0.006437740384699686,-0.0064585520032784,0.20984592629405516,0.1823254542188348,0.22488788954583153
2021-06-16,127.09967041015625,130.14999389648438,130.88999938964844,128.4600067138672,130.3699951171875,91815000,0.003933928642679829,0.003926210979266916,0.2095610164440758,0.17625109147577148,0.21801182135583344
2021-06-17,128.70120239257812,131.7899932861328,132.5500030517578,129.64999389648438,129.8000030517578,96721700,0.012600841079968284,0.012522111167555784,0.1794334611283141,0.17954046994527872,0.21867859469997594
2021-06-18,127.40238189697266,130.4600067138672,131.50999450683594,130.24000549316406,130.7100067138672,108953300,-0.010091711359132227,-0.010142977881138769,0.2230831431195511,0.1717610572136238,0.21542111256899887
2021-06-21,129.1992950439453,132.3000030517578,132.41000366210938,129.2100067138672,130.3000030517578,79663300,0.014103911108376721,0.014005376356881254,0.17291291695600566,0.16636820884976897,0.21690378544792968
2021-06-22,130.83987426757812,133.97999572753906,134.0800018310547,131.6199951171875,132.1300048828125,74783600,0.012698357044814257,0.012618409003462321,0.16142269042015314,0.16586966603977535,0.21797288463638342
2021-06-23,130.56646728515625,133.6999969482422,134.32000732421875,133.22999572753906,133.77000427246094,60214200,-0.002089855114387973,-0.002092041908841114,0.1729147962795771,0.16605388056190226,0.2181090388718642
2021-06-24,130.28323364257812,133.41000366210938,134.63999938964844,132.92999267578125,134.4499969482422,68711000,-0.0021689849869261923,-0.00217134064173261,0.1660182638206325,0.16659925112230367,0.21631652064131124
2021-06-25,129.99026489257812,133.11000061035156,133.88999938964844,132.80999755859375,133.4600067138672,70783700,-0.00224872980678148,-0.0022512619965060023,0.13485365092531518,0.15815821973055205,0.21359786193460784
2021-06-28,131.62115478515625,134.77999877929688,135.25,133.35000610351562,133.41000366210938,62111300,0.012546000760933262,0.012467951816820925,0.12794791283005122,0.1582715304302239,0.21450579610823867
2021-06-29,133.1348114013672,136.3300018310547,136.49000549316406,134.35000610351562,134.8000030517578,64556100,0.011500245331623304,0.011434620168019558,0.1229357128899234,0.15840900098287275,0.2107041000497337
2021-06-30,133.7500457763672,136.9600067138672,137.41000366210938,135.8699951171875,136.1699981689453,63261400,0.0046211756352296796,0.0046105307849875245,0.11257752189761473,0.158292144393672,0.21079960173292858
2021-07-01,134.05279541015625,137.27000427246094,137.3300018310547,135.75999450683594,136.60000610351562,52485800,0.002263416642797056,0.00226085897400062,0.09879510483335256,0.1457903408216045,0.20933803018948985
2021-07-02,136.67974853515625,139.9600067138672,140.0,137.75,137.89999389648438,78852600,0.01959643299833358,0.01940689508131225,0.10812530883263392,0.14649807102933401,0.2094689905400358
2021-07-06,138.69149780273438,142.02000427246094,143.14999389648438,140.07000732421875,140.07000732421875,108181800,0.01471847284778427,0.014611207368077129,0.11215747786857803,0.14869789289058274,0.20766585961553957
2021-07-07,141.1816864013672,144.57000732421875,144.88999938964844,142.66000366210938,143.5399932861328,104911600,0.01795523852305836,0.017795947144979396,0.12408114162896075,0.1544715924617561,0.20823106705418898
2021-07-08,139.88284301757812,143.24000549316406,144.05999755859375,140.6699981689453,141.5800018310547,105575500,-0.009199707848613237,-0.00924228650283921,0.1936672450629447,0.1640686309728734,0.2040609863144647
2021-07-09,141.7090301513672,145.11000061035156,145.64999389648438,142.64999389648438,142.75,99890800,0.013054977977341231,0.0129704962295284,0.18503776926333118,0.1570626995188,0.20155642628658946
2021-07-12,141.11329650878906,144.5,146.32000732421875,144.0,146.2100067138672,76299700,-0.004203711720665804,-0.004212572156644889,0.1940605153244765,0.16158481567567784,0.19875242965654183
2021-07-13,142.2266082763672,145.63999938964844,147.4600067138672,143.6300048828125,144.02999877929688,100827100,0.007889269132515198,0.007858311563922202,0.1815434871712052,0.14724928348780786,0.19906070033325923
2021-07-14,145.6543731689453,149.14999389648438,149.57000732421875,147.67999267578125,148.10000610351562,127050800,0.024100484218248397,0.023814650922352156,0.2108598846564876,0.15372044708568025,0.20419110557905618
2021-07-15,145.00003051757812,148.47999572753906,150.0,147.08999633789062,149.24000549316406,106820300,-0.004492109932034749,-0.004502229775527329,0.1906538627076529,0.15879049866529152,0.20234269536638974
2021-07-16,142.9590606689453,146.38999938964844,149.75999450683594,145.8800048828125,148.4600067138672,93251400,-0.014075945568625792,-0.014175951249266395,0.23174044738715685,0.1731851091001861,0.20496238038671538
2021-07-19,139.11135864257812,142.4499969482422,144.07000732421875,141.6699981689453,143.75,121434600,-0.026914423511397723,-0.027283249493411783,0.3128589199686668,0.20172999070327,0.2116257396054179
2021-07-20,142.72467041015625,146.14999389648438,147.10000610351562,142.9600067138672,143.4600067138672,96350000,0.025974005107115117,0.025642410274702807,0.3712590847763406,0.212996519123725,0.2148016447214545
2021-07-21,141.99224853515625,145.39999389648438,146.1300048828125,144.6300048828125,145.52999877929688,74993500,-0.005131714206784155,-0.005144926673252077,0.30944342384323775,0.21387654115963362,0.21519273379458054
2021-07-22,143.35943603515625,146.8000030517578,148.1999969482422,145.80999755859375,145.94000244140625,77338200,0.009628674099327439,0.009582613846949351,0.32680542695421066,0.21341524248319402,0.21571601085966885
2021-07-23,145.0781707763672,148.55999755859375,148.72000122070312,146.9199981689453,147.5500030517578,71447400,0.011989063148829748,0.011917763641687975,0.31936326063945514,0.213281540622826,0.2161829929382257
2021-07-26,145.4981231689453,148.99000549316406,149.8300018310547,147.6999969482422,148.27000427246094,72434100,0.002894506876931713,0.0028903258579504668,0.18155801224569196,0.21161654239914424,0.2161304184846085
2021-07-27,143.3301544189453,146.77000427246094,149.2100067138672,145.5500030517578,149.1199951171875,104818600,-0.014900336524955593,-0.01501246173558133,0.1757835028302763,0.22207196301932394,0.21605111961810494
2021-07-28,141.58206176757812,144.97999572753906,146.97000122070312,142.5399932861328,144.80999755859375,118931200,-0.012196010716187922,-0.012270992329594539,0.19707599271297394,0.22778446353769244,0.21754613698092173
2021-07-29,142.2266082763672,145.63999938964844,146.5500030517578,144.5800018310547,144.69000244140625,56699500,0.0045523774421245555,0.004542046712990222,0.18348298012675357,0.22777847353891315,0.20306508161027395
2021-07-30,142.44143676757812,145.86000061035156,146.3300018310547,144.11000061035156,144.3800048828125,70440600,0.001510582406104799,0.0015094426241806227,0.1463408161231313,0.22782959430677566,0.2030691556852418
2021-08-02,142.1094512939453,145.52000427246094,146.9499969482422,145.25,146.36000061035156,62880000,-0.002330977214232255,-0.002333698170766378,0.1359190527545409,0.22004555545686272,0.2020675534560267
2021-08-03,143.9063262939453,147.36000061035156,148.0399932861328,145.17999267578125,145.80999755859375,64786600,0.012644284523559701,0.012565013079081318,0.14497012042305557,0.21859885517662822,0.20321869272115062
2021-08-04,143.50592041015625,146.9499969482422,147.7899932861328,146.27999877929688,147.27000427246094,56368300,-0.00278232668574363,-0.0027862045512995278,0.0996324891036593,0.2107479721190416,0.1948370215652032
2021-08-05,143.61329650878906,147.05999755859375,147.83999633789062,146.1699981689453,146.97999572753906,46397700,0.0007485580989179397,0.0007482780690412528,0.09884924492601013,0.20738043086732483,0.193781751572689
2021-08-06,142.92872619628906,146.13999938964844,147.11000061035156,145.6300048828125,146.35000610351562,54126800,-0.006255937605185613,-0.0062755879800599264,0.11510276311877626,0.20426420191577127,0.18587684398686788
2021-08-09,142.8798370361328,146.08999633789062,146.6999969482422,145.52000427246094,146.1999969482422,48908700,-0.0003421585600564825,-0.0003422171096524703,0.11298982212314562,0.2035775304138196,0.18338245354468477
2021-08-10,142.40060424804688,145.60000610351562,147.7100067138672,145.3000030517578,146.44000244140625,69023100,-0.00335403002709167,-0.003359667394599102,0.04364506448091232,0.20212333842989022,0.18028289855376378
2021-08-11,142.6548614501953,145.86000061035156,146.72000122070312,145.52999877929688,146.0500030517578,48493500,0.00178567648308392,0.0017840840582546884,0.05231633336792603,0.18178046824552213,0.17868152814542634
2021-08-12,145.6182861328125,148.88999938964844,149.0500030517578,145.83999633789062,146.19000244140625,72282600,0.020773335846824503,0.02056051242752377,0.1676463699480318,0.19674090412161996,0.1801656345766256
2021-08-13,145.8236846923828,149.10000610351562,149.44000244140625,148.27000427246094,148.97000122070312,59375000,0.0014104823341263284,0.0014094885382967708,0.1503665809098728,0.1893407347938003,0.1799808745925143
2021-08-16,147.79928588867188,151.1199951171875,151.19000244140625,146.47000122070312,148.5399932861328,103296000,0.013547880154139325,0.013456928176014052,0.15696867248458363,0.16213302389775422,0.1774898096759442
2021-08-17,146.8897247314453,150.19000244140625,151.67999267578125,149.08999633789062,150.22999572753906,92229700,-0.006154001494375949,-0.006173015409483821,0.16920093118662535,0.1410441249871029,0.17464874590583063
2021-08-18,143.14389038085938,146.36000061035156,150.72000122070312,146.14999389648438,149.8000030517578,86326000,-0.025501043803157875,-0.025831831151727186,0.2871550753836484,0.16987351107660792,0.18302539805893933
2021-08-19,143.47640991210938,146.6999969482422,148.0,144.5,145.02999877929688,86960300,0.002323014050784167,0.0023203200250105777,0.23139971821979552,0.1665500507785017,0.18284248518096713
2021-08-20,144.9336700439453,148.19000244140625,148.5,146.77999877929688,147.44000244140625,60549600,0.010156820205591055,0.01010558633070086,0.2492966863995566,0.16494171150777398,0.18341839325559203
2021-08-23,146.42027282714844,149.7100067138672,150.19000244140625,147.88999938964844,148.30999755859375,60131800,0.010257131030562805,0.010204883630635656,0.23804636288501077,0.16871544021330895,0.18134626767260845
