Date,adj close,close,high,low,open,volume,daily_return,log_return,realized_vol_5d,realized_vol_20d,realized_vol_60d
2022-05-06,36040.921875,36040.921875,36624.359375,35482.1328125,36573.18359375,37795577489,-0.014606061408683924,-0.014713780107637159,0.7543127866972147,0.4945662997315427,0.47642278347501676
2022-05-07,35501.953125,35501.953125,36129.92578125,34940.82421875,36042.50390625,24375896406,-0.014954355270636377,-0.015067299056939674,0.743184886193667,0.4938233011621971,0.4757079308430911
2022-05-08,34059.265625,34059.265625,35502.94140625,33878.96484375,35502.94140625,36763041910,-0.040636848764922684,-0.04148559878699712,0.7651461443433462,0.4931448921638228,0.4510263169169884
2022-05-09,30296.953125,30296.953125,34222.07421875,30296.953125,34060.015625,63355494961,-0.11046369999353145,-0.1170549632581505,0.7087041955802592,0.6143586555508056,0.49335982340979007
2022-05-10,31022.90625,31022.90625,32596.30859375,29944.802734375,30273.654296875,59811038817,0.02396125848050934,0.023678692386482958,0.8326803024637757,0.6288457282875402,0.4960214975985947
2022-05-11,28936.35546875,28936.35546875,32013.40234375,28170.4140625,31016.18359375,70388855818,-0.06725839173272163,-0.06962706368652095,0.8481193891518989,0.6586287142041559,0.513839525180804
2022-05-12,29047.751953125,29047.751953125,30032.439453125,26350.490234375,28936.734375,66989173272,0.003849706798608521,0.0038423156405122537,0.8978040563037613,0.6625715266552566,0.5119763754348955
2022-05-13,29283.103515625,29283.103515625,30924.802734375,28782.330078125,29030.91015625,42841124537,0.008102229834508146,0.008069582993285078,0.9598706648471635,0.6672315799194135,0.5014342038560358
2022-05-14,30101.265625,30101.265625,30192.802734375,28702.91015625,29285.642578125,28579868620,0.027939733537411415,0.02755654035085545,0.6269654437140534,0.6825310276914818,0.5058094261274438
2022-05-15,31305.11328125,31305.11328125,31308.19140625,29527.740234375,30098.5859375,25835372065,0.03999325713567892,0.039214229608877514,0.6738970479837156,0.6951113908538016,0.5035832478843896
2022-05-16,29862.91796875,29862.91796875,31305.341796875,29251.884765625,31304.375,32613897286,-0.046069001557128786,-0.047163938825930986,0.5266624482384342,0.6853456325648234,0.5110988685018355
2022-05-17,30425.857421875,30425.857421875,30694.490234375,29570.302734375,29862.408203125,29101473475,0.018850785235190015,0.018675310971867837,0.5327869373236345,0.6780110219213956,0.5107112439446846
2022-05-18,28720.271484375,28720.271484375,30618.716796875,28720.271484375,30424.478515625,31285268319,-0.05605711989808215,-0.05768962303395388,0.7153701101975823,0.6885137020345463,0.5208896158581809
2022-05-19,30314.333984375,30314.333984375,30430.751953125,28708.955078125,28720.359375,33773447707,0.05550304428240649,0.054017472510896065,0.8073786981535088,0.7297651791161633,0.5342140170166347
2022-05-20,29200.740234375,29200.740234375,30664.9765625,28793.60546875,30311.119140625,30749382605,-0.036734890846488066,-0.03742660999960213,0.7634406556724652,0.7343214941227978,0.5382895827189257
2022-05-21,29432.2265625,29432.2265625,29588.869140625,29027.39453125,29199.859375,17274840442,0.007927413013061102,0.007896156156526583,0.7106231535946047,0.7285061729527182,0.5337136022597484
2022-05-22,30323.72265625,30323.72265625,30425.861328125,29275.18359375,29432.47265625,21631532270,0.030289794482822652,0.02984011653578575,0.7359530242976637,0.7429739774746511,0.537455667501734
2022-05-23,29098.91015625,29098.91015625,30590.5859375,28975.560546875,30309.396484375,31483454557,-0.04039123144227663,-0.04122961033666706,0.6610828230449888,0.7497520560482557,0.5384955245753441
2022-05-24,29655.5859375,29655.5859375,29774.35546875,28786.58984375,29101.125,26616506245,0.019130468401079792,0.01894978176706928,0.5214461918215701,0.7223829139468653,0.5401588771623279
2022-05-25,29562.361328125,29562.361328125,30157.78515625,29384.94921875,29653.134765625,27525063551,-0.003143576713387941,-0.0031485281301596416,0.4341157744094542,0.6776998893907844,0.539800196401285
2022-05-26,29267.224609375,29267.224609375,29834.16015625,28261.90625,29564.77734375,36774325352,-0.009983529917456657,-0.010033699544872113,0.43861315989038613,0.6775306590370244,0.5262883143131524
2022-05-27,28627.57421875,28627.57421875,29346.943359375,28326.61328125,29251.140625,36582005748,-0.02185551924250806,-0.022097889022563728,0.35454306840287564,0.6786304528201739,0.5262200008779028
2022-05-28,28814.900390625,28814.900390625,28814.900390625,28554.56640625,28622.625,35519577634,0.006543557286537771,0.006522241153916333,0.24863999660219294,0.671157295922406,0.5261439825847727
2022-05-29,29445.95703125,29445.95703125,29498.009765625,28841.107421875,29019.8671875,18093886409,0.02190035821988534,0.02166399017895866,0.26333369770294,0.5412484176603809,0.5297188097546107
2022-05-30,31726.390625,31726.390625,31949.630859375,29303.572265625,29443.365234375,39277993274,0.07744470968730455,0.07459222816391974,0.5974946479269958,0.5995953097476646,0.5532571315323391
2022-05-31,31792.310546875,31792.310546875,32249.86328125,31286.154296875,31723.865234375,33538210634,0.0020777630413166825,0.0020756074770069063,0.5722961788946336,0.538266596149288,0.5515914423329621
2022-06-01,29799.080078125,29799.080078125,31957.28515625,29501.587890625,31792.5546875,41135817341,-0.06269536357891181,-0.06474693067083527,0.7917634710821246,0.5920974216290716,0.5644569487604406
2022-06-02,30467.48828125,30467.48828125,30604.734375,29652.705078125,29794.890625,29083562061,0.02243049790035867,0.02218263391098452,0.7976789329778988,0.59634888239905,0.5662210575694135
2022-06-03,29704.390625,29704.390625,30633.03515625,29375.689453125,30467.806640625,26175547452,-0.02504629358369581,-0.02536528971019155,0.8279385093918901,0.5958352513887157,0.5670067429937161
2022-06-04,29832.9140625,29832.9140625,29930.564453125,29500.005859375,29706.138671875,16588370958,0.004326748833952898,0.00431741536890466,0.537934506669789,0.5774508545821531,0.5665660692037742
2022-06-05,29906.662109375,29906.662109375,30117.744140625,29574.44921875,29835.1171875,17264085441,0.00247203631266113,0.002468985857085947,0.5386039656865331,0.5527789457589568,0.5587228628178074
2022-06-06,31370.671875,31370.671875,31693.291015625,29894.1875,29910.283203125,31947336829,0.048952630028413324,0.04779217112896654,0.4286107356270149,0.5749907202512414,0.5689917111361905
2022-06-07,31155.478515625,31155.478515625,31489.68359375,29311.68359375,31371.7421875,40770974039,-0.006859698773187373,-0.006883334658869973,0.42742539805739516,0.532286808829511,0.5669980799146047
2022-06-08,30214.35546875,30214.35546875,31253.69140625,29944.404296875,31151.48046875,30242059107,-0.03020730515832104,-0.030672946983430784,0.45173267616050716,0.5113634970851404,0.5682964871888303
2022-06-09,30111.998046875,30111.998046875,30609.310546875,30020.265625,30215.279296875,21692004719,-0.003387708269364409,-0.0033934595457949636,0.4540617483058514,0.49239007454738015,0.5680876567543749
2022-06-10,29083.8046875,29083.8046875,30245.80859375,28978.146484375,30110.330078125,29867476527,-0.03414563715680452,-0.03474221923780006,0.5226040916095815,0.5080965825566647,0.5575286938991998
2022-06-11,28360.810546875,28360.810546875,29401.916015625,28236.212890625,29084.666015625,27246574439,-0.024858994495164377,-0.02517319741030233,0.2252951733651754,0.5018774483661981,0.5573862305883048
2022-06-12,26762.6484375,26762.6484375,28502.685546875,26762.6484375,28373.513671875,34163220274,-0.056351073137826724,-0.05800108151881945,0.31121948412303707,0.5218035518887139,0.563584421292627
2022-06-13,22487.388671875,22487.388671875,26795.58984375,22141.2578125,26737.578125,68204556440,-0.15974726027617203,-0.17405255177667042,1.0667516052427728,0.789422308347701,0.6578775161516948
2022-06-14,22206.79296875,22206.79296875,23018.951171875,20950.818359375,22487.986328125,50913575242,-0.012477914053041661,-0.012556416941057361,1.0382231404239017,0.788438937535726,0.655844098767954
2022-06-15,22572.83984375,22572.83984375,22642.671875,20178.376953125,22196.73046875,54912007015,0.01648355417709846,0.01634917508386348,1.1738363867467942,0.7958615612309493,0.6579343097039186
2022-06-16,20381.650390625,20381.650390625,22868.921875,20265.2265625,22576.3046875,31183975654,-0.09707194434960298,-0.10211240133010355,1.195367769045041,0.8563904992579916,0.6845197055311021
2022-06-17,20471.482421875,20471.482421875,21243.3125,20326.51953125,20385.71875,27132421514,0.004407495444594733,0.004397810882562394,1.2994688070014455,0.855649895161267,0.6805674212133577
2022-06-18,19017.642578125,19017.642578125,20736.041015625,17708.623046875,20473.42578125,42009436760,-0.07101780974085614,-0.07366571122488891,0.8202975275320747,0.8652374627749694,0.6897561461163637
2022-06-19,20553.271484375,20553.271484375,20683.822265625,18067.15234375,19010.90234375,35329942625,0.0807475952890373,0.07765301952407,1.1494703888161215,0.8698189292290993,0.7141327266078108
2022-06-20,20599.537109375,20599.537109375,20913.322265625,19689.169921875,20553.37109375,30818458597,0.002251010260589048,0.002248480532576946,1.1290529072576627,0.8698818328739539,0.7144414914218119
2022-06-21,20710.59765625,20710.59765625,21620.62890625,20415.0625,20594.294921875,28970212744,0.0053914098304885805,0.005376928208097346,0.8496447111633342,0.8594045568068737,0.7150318004752931
2022-06-22,19987.029296875,19987.029296875,20835.75,19848.078125,20719.4140625,28574793478,-0.034937106663198714,-0.03556200532463169,0.8923866285867288,0.8477893867097077,0.7167501480366697
2022-06-23,21085.876953125,21085.876953125,21135.76171875,19950.1171875,19986.607421875,26188097173,0.05497803800296652,0.053519949652552336,0.712650930107876,0.8877981649786303,0.7286892122141083
2022-06-24,21231.65625,21231.65625,21472.91796875,20777.51171875,21084.6484375,24957784918,0.006913598955313738,0.006889809613761697,0.5019694390945547,0.8886690943758734,0.7259185875304502
2022-06-25,21502.337890625,21502.337890625,21520.9140625,20964.5859375,21233.609375,18372538715,0.012748964915301864,0.01266838104662478,0.5018671728547928,0.8923634337995731,0.7202318376928668
2022-06-26,21027.294921875,21027.294921875,21783.724609375,21016.26953125,21496.494140625,18027170497,-0.02209261947079333,-0.02234031636729734,0.5493375241735189,0.8594693400993986,0.7161587760756444
2022-06-27,20735.478515625,20735.478515625,21478.08984375,20620.19921875,21028.23828125,20965695707,-0.013877981325425726,-0.013975180844796839,0.46933536186245767,0.8584015670255203,0.7144565961898518
2022-06-28,20280.634765625,20280.634765625,21164.423828125,20228.8125,20731.544921875,21381535161,-0.02193553187871977,-0.022179692795419582,0.2621786303302721,0.8575768604541016,0.7137750473328286
2022-06-29,20104.0234375,20104.0234375,20364.15625,19937.791015625,20281.169921875,23552740328,-0.008708372798288844,-0.00874651225988825,0.22834943853866257,0.8564173233155805,0.7132916681962203
2022-06-30,19784.7265625,19784.7265625,20141.16015625,18729.65625,20108.3125,26267239923,-0.01588223750298734,-0.016009711756282033,0.09153238598884696,0.8547783675867694,0.7105675932024618
2022-07-01,19269.3671875,19269.3671875,20632.671875,19073.708984375,19820.470703125,30767551159,-0.02604834458398897,-0.02639361166796203,0.11005542321674647,0.8549012442845502,0.7107522828880427
2022-07-02,19242.255859375,19242.255859375,19371.748046875,19027.08203125,19274.8359375,18100418740,-0.0014069651515379311,-0.0014079558563739067,0.1599741436915653,0.8444819432352036,0.710806537289364
2022-07-03,19297.076171875,19297.076171875,19558.26953125,18966.951171875,19242.095703125,16390821947,0.002848954556089245,0.0028449039765122944,0.18533728675131422,0.6067194906712788,0.6998242263358773
2022-07-04,20231.26171875,20231.26171875,20258.748046875,19063.06640625,19297.314453125,21594638208,0.04841073013105235,0.04727542718300751,0.4482978035617581,0.6367320192526876,0.6947687952890175
2022-07-05,20190.115234375,20190.115234375,20635.466796875,19341.232421875,20225.353515625,26715546990,-0.0020338071321012174,-0.002035878126304793,0.4247380460079947,0.6320137866259141,0.6948770067565582
2022-07-06,20548.24609375,20548.24609375,20595.529296875,19823.51171875,20194.619140625,24598943708,0.017737930428710857,0.017582449257883936,0.3303735205853631,0.5229302752671304,0.6970096900372074
2022-07-07,21637.587890625,21637.587890625,21771.81640625,20296.103515625,20547.814453125,25814972520,0.053013857820514154,0.05165639338861742,0.39461633906602306,0.5537141940725053,0.7046292410084434
2022-07-08,21731.1171875,21731.1171875,22314.94140625,21257.453125,21637.154296875,49899834488,0.004322538045727464,0.0043132227124235666,0.38989215491043605,0.4744572649874358,0.66697018505164
2022-07-09,21592.20703125,21592.20703125,21877.138671875,21445.95703125,21716.828125,29641127858,-0.006392223420980114,-0.0064127411638449485,0.37175725838358104,0.3947951088177389,0.6641852103894959
2022-07-10,20860.44921875,20860.44921875,21591.080078125,20727.123046875,21591.080078125,28688807249,-0.03388990349346599,-0.03447747972502637,0.5027854133987083,0.4160162794892144,0.6536347039869107
2022-07-11,19970.556640625,19970.556640625,20856.353515625,19924.5390625,20856.353515625,24150249025,-0.04265931997884009,-0.04359596339476734,0.5968675535759154,0.44398333529589473,0.657968649053605
2022-07-12,19323.9140625,19323.9140625,20043.4453125,19308.53125,19970.474609375,25810220018,-0.03237979740682695,-0.03291562138901987,0.3248135714545171,0.4414076891508496,0.6595197203533076
2022-07-13,20212.07421875,20212.07421875,20223.052734375,18999.953125,19325.97265625,33042430345,0.04596171114078618,0.044936759944821686,0.5714239544623717,0.42801806339913673,0.6643453877667909
2022-07-14,20569.919921875,20569.919921875,20789.89453125,19689.2578125,20211.466796875,31158743333,0.017704551212910147,0.017549651263241726,0.6163288638091539,0.4326405150101115,0.6594242403742764
2022-07-15,20836.328125,20836.328125,21138.244140625,20397.0,20573.15625,25905575359,0.012951348577769028,0.012868197042892807,0.5873928071584777,0.43272838708511496,0.6552704556719003
2022-07-16,21190.31640625,21190.31640625,21514.404296875,20518.8984375,20834.103515625,24302954056,0.01698899533192111,0.016846296291970084,0.4459846872051881,0.4301341097911393,0.6549869549260517
2022-07-17,20779.34375,20779.34375,21600.640625,20778.1796875,21195.041015625,22927802083,-0.01939436147960416,-0.01958489970974724,0.3642189804266003,0.4330691643402437,0.6467537805195813
2022-07-18,22485.689453125,22485.689453125,22633.033203125,20781.912109375,20781.912109375,39974475562,0.08211740099467768,0.07891967823012867,0.5666441260932757,0.506527213790428,0.6584323892110254
2022-07-19,23389.43359375,23389.43359375,23666.962890625,21683.40625,22467.849609375,48765202697,0.0401919693193753,0.03940528200341783,0.5785998909981706,0.5177071267925281,0.6610825841900109
2022-07-20,23231.732421875,23231.732421875,24196.818359375,23009.94921875,23393.19140625,42932549127,-0.006742410894342465,-0.006765243636369361,0.6212299292232278,0.5131429113831717,0.6606669739513178
2022-07-21,23164.62890625,23164.62890625,23388.322265625,22431.1484375,23233.201171875,33631012204,-0.0028884421706671937,-0.0028926217700481673,0.6463707232830678,0.4988134029904216,0.656912956372902
2022-07-22,22714.978515625,22714.978515625,23671.927734375,22603.416015625,23163.751953125,31421555646,-0.01941107679491816,-0.019601945764881813,0.6464328714318714,0.5080432427631473,0.6532313601791864
2022-07-23,22465.478515625,22465.478515625,22977.2109375,22002.91015625,22706.984375,24021799169,-0.010983941711781742,-0.011044710597189035,0.3648523668186286,0.5123934751644108,0.6515955446004785
2022-07-24,22609.1640625,22609.1640625,22974.001953125,22306.83984375,22465.509765625,23565495303,0.006395837363315726,0.006375470790258249,0.1528345440354957,0.49049055992350304,0.6519801184232485
2022-07-25,21361.701171875,21361.701171875,22649.12109375,21361.642578125,22607.15625,35574561406,-0.05517510011323534,-0.056755659782032404,0.3862389873717573,0.5378929001279312,0.6606567550366466
2022-07-26,21239.75390625,21239.75390625,21361.12109375,20776.81640625,21361.12109375,28624673855,-0.005708686992848544,-0.0057250438268413185,0.3802989694622269,0.5357674191976839,0.6597245944625508
2022-07-27,22930.548828125,22930.548828125,22986.529296875,21070.806640625,21244.169921875,31758955233,0.0796052030234431,0.07659542154936112,0.7640252582104217,0.5726790925540808,0.6802512026920585
2022-07-28,23843.88671875,23843.88671875,24110.470703125,22722.265625,22933.640625,40212386158,0.0398306162434614,0.03905783089201425,0.7928441507015155,0.5869179223726284,0.6839568669616729
2022-07-29,23804.6328125,23804.6328125,24294.787109375,23481.173828125,23845.212890625,35887249746,-0.0016462880701044735,-0.001647644691440151,0.7983987970924825,0.585970803990554,0.6643337455013691
2022-07-30,23656.20703125,23656.20703125,24572.580078125,23580.5078125,23796.818359375,28148218301,-0.006235163651508224,-0.006254683466181995,0.5824629630833359,0.5691529827926427,0.6641854976059055
2022-07-31,23336.896484375,23336.896484375,24121.642578125,23275.703125,23652.0703125,23553591896,-0.013497960448739299,-0.013589886059606543,0.6068565728664169,0.5436672862649862,0.6526808875024805
2022-08-01,23314.19921875,23314.19921875,23464.787109375,22890.796875,23336.71875,25849159141,-0.0009725914343493569,-0.0009730647082914476,0.3270610233772661,0.5233933586419947,0.6504234268829371
2022-08-02,22978.1171875,22978.1171875,23415.041015625,22710.083984375,23308.43359375,28389250717,-0.014415336683737068,-0.01452024708261338,0.10186914403116622,0.5122630877701612,0.6493134043815226
2022-08-03,22846.5078125,22846.5078125,23578.650390625,22747.8359375,22981.302734375,26288169966,-0.0057275961266136655,-0.005744061707541017,0.09085973093619143,0.5122196450598093,0.6490718040074493
2022-08-04,22630.95703125,22630.95703125,23198.009765625,22485.701171875,22848.21484375,25120229769,-0.009434736504108754,-0.009479525568520927,0.08934501118090374,0.5139500392186154,0.6489899327157197
2022-08-05,23289.314453125,23289.314453125,23422.828125,22612.177734375,22626.833984375,28881249043,0.029091011085651708,0.028675899088160428,0.26987995543883103,0.5195169633616418,0.6435523865663043
2022-08-06,22961.279296875,22961.279296875,23326.5625,22961.279296875,23291.423828125,15978259885,-0.014085221654344782,-0.014185359813054537,0.28735624477294747,0.5165110644580778,0.6438193051925796
2022-08-07,23175.890625,23175.890625,23359.009765625,22894.556640625,22963.505859375,15886817043,0.009346662498644243,0.009303252730044901,0.277037236417749,0.4374128436188114,0.6422442635981805
